xhat1 xhat2 xhat3 xhat4 yhat1 yhat2 time
-2.58549 -21.2129 -0.221206 4.65793 -331.462 -13.2693 3.75
-2.55894 -21.6107 -0.212139 4.66556 -332.677 -8.51538 3.76
-2.5323 -22.0085 -0.204063 4.67244 -333.884 -3.75603 3.77
-2.50558 -22.4062 -0.196852 4.67864 -335.085 1.00812 3.78
-2.47878 -22.8038 -0.190425 4.68422 -336.28 5.77666 3.79
-2.45191 -23.2013 -0.184695 4.68925 -337.471 10.5491 3.8
-2.42499 -23.5988 -0.179584 4.69378 -338.657 15.3253 3.81
-2.39801 -23.9963 -0.175013 4.69786 -339.84 20.1046 3.82
-2.37099 -24.3937 -0.170938 4.70152 -341.018 24.8868 3.83
-2.34392 -24.791 -0.167298 4.70482 -342.194 29.6717 3.84
-2.31681 -25.1884 -0.16405 4.70778 -343.367 34.4589 3.85
-2.28967 -25.5857 -0.161139 4.71045 -344.537 39.2483 3.86
-2.2625 -25.983 -0.158548 4.71284 -345.706 44.0396 3.87
-2.2353 -26.3803 -0.156228 4.715 -346.872 48.8326 3.88
-2.20807 -26.7776 -0.15416 4.71693 -348.037 53.6272 3.89
-2.18082 -27.1749 -0.152302 4.71867 -349.2 58.4232 3.9
-2.15356 -27.5721 -0.150645 4.72023 -350.361 63.2205 3.91
-2.12627 -27.9694 -0.149165 4.72163 -351.522 68.0189 3.92
-2.09897 -28.3666 -0.147837 4.72288 -352.681 72.8183 3.93
-2.07165 -28.7639 -0.146655 4.72401 -353.839 77.6186 3.94
-2.04433 -29.1611 -0.145594 4.72502 -354.997 82.4198 3.95
-2.01699 -29.5583 -0.144652 4.72593 -356.153 87.2217 3.96
-1.98964 -29.9555 -0.143797 4.72675 -357.309 92.0242 3.97
-1.96228 -30.3528 -0.143042 4.72748 -358.464 96.8274 3.98
-1.93491 -30.75 -0.142359 4.72813 -359.619 101.631 3.99
-1.90753 -31.1472 -0.141756 4.72872 -360.773 106.435 4
-1.88015 -31.5444 -0.141207 4.72925 -361.927 111.24 4.01
-1.85276 -31.9417 -0.140726 4.72972 -363.08 116.045 4.02
-1.82537 -32.3389 -0.140287 4.73015 -364.233 120.85 4.03
-1.79797 -32.7361 -0.139898 4.73053 -365.385 125.656 4.04
-1.77057 -33.1333 -0.139547 4.73087 -366.538 130.462 4.05
-1.74316 -33.5305 -0.139238 4.73118 -367.69 135.268 4.06
-1.71575 -33.9277 -0.138959 4.73145 -368.842 140.074 4.07
-1.68834 -34.3249 -0.138704 4.7317 -369.993 144.881 4.08
-1.66093 -34.7222 -0.138483 4.73192 -371.145 149.688 4.09
-1.63351 -35.1194 -0.138288 4.73212 -372.296 154.495 4.1
-1.60609 -35.5166 -0.138105 4.73229 -373.447 159.302 4.11
-1.57867 -35.9138 -0.137944 4.73245 -374.598 164.109 4.12
-1.55124 -36.311 -0.137796 4.73259 -375.749 168.916 4.13
-1.52382 -36.7082 -0.137671 4.73272 -376.9 173.724 4.14
-1.49639 -37.1054 -0.137555 4.73283 -378.05 178.531 4.15
-1.46896 -37.5027 -0.137449 4.73293 -379.201 183.339 4.16
-1.44153 -37.8999 -0.137361 4.73303 -380.351 188.147 4.17
-1.4141 -38.2971 -0.137271 4.73311 -381.502 192.955 4.18
-1.38667 -38.6943 -0.137201 4.73318 -382.652 197.762 4.19
-1.35924 -39.0915 -0.137133 4.73325 -383.802 202.57 4.2
-1.33181 -39.4887 -0.137078 4.73331 -384.953 207.378 4.21
-1.30437 -39.8859 -0.137017 4.73336 -386.103 212.186 4.22
-1.27694 -40.2831 -0.136972 4.73341 -387.253 216.994 4.23
-1.24951 -40.6804 -0.136931 4.73345 -388.403 221.802 4.24
-1.22207 -41.0776 -0.136892 4.73349 -389.553 226.61 4.25
-1.19464 -41.4748 -0.136857 4.73352 -390.703 231.418 4.26
-1.1672 -41.872 -0.136827 4.73355 -391.853 236.227 4.27
-1.13976 -42.2692 -0.136801 4.73358 -393.003 241.035 4.28
-1.11233 -42.6664 -0.136774 4.73361 -394.153 245.843 4.29
-1.08489 -43.0636 -0.136754 4.73362 -395.303 250.651 4.3
-1.05745 -43.4608 -0.136736 4.73364 -396.453 255.459 4.31
-1.03002 -43.8581 -0.136712 4.73366 -397.603 260.268 4.32
-1.00258 -44.2553 -0.136693 4.73368 -398.753 265.076 4.33
-0.975142 -44.6525 -0.136686 4.73369 -399.903 269.884 4.34
-0.947705 -45.0497 -0.136671 4.73371 -401.053 274.692 4.35
-0.920267 -45.4469 -0.136663 4.73371 -402.203 279.501 4.36
-0.892829 -45.8441 -0.136648 4.73373 -403.353 284.309 4.37
-0.865391 -46.2413 -0.136647 4.73374 -404.503 289.117 4.38
-0.837953 -46.6385 -0.136633 4.73375 -405.653 293.926 4.39
-0.810515 -47.0358 -0.136625 4.73376 -406.803 298.734 4.4
-0.783076 -47.433 -0.136617 4.73376 -407.952 303.542 4.41
-0.755638 -47.8302 -0.13661 4.73376 -409.102 308.351 4.42
-0.728199 -48.2274 -0.136614 4.73378 -410.252 313.159 4.43
-0.700761 -48.6246 -0.136602 4.73378 -411.402 317.967 4.44
-0.673322 -49.0218 -0.136606 4.73378 -412.552 322.776 4.45
-0.645884 -49.419 -0.13659 4.73379 -413.702 327.584 4.46
-0.618445 -49.8162 -0.136594 4.73379 -414.852 332.392 4.47
-0.591006 -50.2135 -0.13659 4.73379 -416.001 337.201 4.48
-0.563567 -50.6107 -0.136591 4.73379 -417.151 342.009 4.49
-0.536129 -51.0079 -0.136587 4.73379 -418.301 346.817 4.5
-0.512705 -51.3707 -0.147015 3.86708 -419.461 351.1 4.51
-0.494159 -51.6728 -0.164174 3.08001 -420.49 354.602 4.52
-0.476418 -51.8863 0.580638 2.39967 -420.908 357.386 4.53
-0.458261 -51.9952 1.23875 1.81471 -420.515 359.414 4.54
-0.439706 -52.0101 1.79778 1.32171 -419.389 360.762 4.55
-0.420793 -51.9445 2.26865 0.910198 -417.637 361.531 4.56
-0.401559 -51.8115 2.6644 0.567778 -415.357 361.816 4.57
-0.382034 -51.6219 2.99687 0.283217 -412.633 361.695 4.58
-0.36225 -51.3851 3.27622 0.046885 -409.538 361.238 4.59
-0.342231 -51.1087 3.51103 -0.149264 -406.131 360.5 4.6
-0.322001 -50.7993 3.70846 -0.311987 -402.462 359.528 4.61
-0.301583 -50.4624 3.87453 -0.446886 -398.573 358.362 4.62
-0.280994 -50.1023 4.01427 -0.558649 -394.501 357.035 4.63
-0.260252 -49.7231 4.13193 -0.651175 -390.273 355.573 4.64
-0.239374 -49.3277 4.23103 -0.72772 -385.916 353.999 4.65
-0.218371 -48.9188 4.31454 -0.790993 -381.449 352.333 4.66
-0.197258 -48.4987 4.38496 -0.84324 -376.891 350.59 4.67
-0.176046 -48.0693 4.44437 -0.886341 -372.256 348.783 4.68
-0.154744 -47.6319 4.49452 -0.921857 -367.556 346.923 4.69
-0.133362 -47.188 4.53688 -0.951086 -362.801 345.019 4.7
-0.111907 -46.7386 4.57268 -0.975105 -358 343.079 4.71
-0.0903884 -46.2847 4.60297 -0.994816 -353.161 341.109 4.72
-0.0688114 -45.8269 4.62859 -1.01097 -348.289 339.114 4.73
-0.0471822 -45.3659 4.6503 -1.02417 -343.39 337.099 4.74
-0.0255062 -44.9022 4.66871 -1.03494 -338.467 335.066 4.75
-0.00378826 -44.4363 4.68432 -1.04371 -333.525 333.02 4.76
0.0179674 -43.9685 4.69758 -1.05083 -328.566 330.962 4.77
0.0397569 -43.4992 4.70885 -1.05659 -323.594 328.894 4.78
0.0615767 -43.0286 4.71844 -1.06124 -318.609 326.819 4.79
0.0834238 -42.5568 4.72659 -1.06497 -313.615 324.738 4.8
0.105295 -42.0842 4.73354 -1.06795 -308.612 322.651 4.81
0.127189 -41.6108 4.73948 -1.07032 -303.602 320.56 4.82
0.149102 -41.1367 4.74454 -1.07219 -298.586 318.466 4.83
0.171032 -40.6622 4.74888 -1.07367 -293.564 316.368 4.84
0.192979 -40.1872 4.75258 -1.0748 -288.538 314.269 4.85
0.21494 -39.7118 4.75576 -1.07568 -283.509 312.168 4.86
0.236913 -39.2361 4.75849 -1.07634 -278.476 310.065 4.87
0.258898 -38.7601 4.76082 -1.07683 -273.441 307.961 4.88
0.280893 -38.284 4.76283 -1.07718 -268.404 305.856 4.89
0.302897 -37.8076 4.76456 -1.07742 -263.364 303.75 4.9
0.324909 -37.3311 4.76605 -1.07758 -258.323 301.644 4.91
0.346929 -36.8545 4.76734 -1.07768 -253.28 299.537 4.92
0.368955 -36.3777 4.76845 -1.07772 -248.236 297.43 4.93
0.390988 -35.9009 4.76941 -1.07772 -243.191 295.323 4.94
0.413025 -35.424 4.77025 -1.0777 -238.145 293.215 4.95
0.435068 -34.9471 4.77097 -1.07764 -233.098 291.107 4.96
0.457114 -34.47 4.7716 -1.07759 -228.051 289 4.97
0.479165 -33.993 4.77214 -1.07751 -223.003 286.892 4.98
0.501219 -33.5159 4.77261 -1.07742 -217.955 284.784 4.99
0.523276 -33.0388 4.77303 -1.07734 -212.906 282.676 5
0.545335 -32.5616 4.77339 -1.07726 -207.857 280.568 5.01
0.567398 -32.0845 4.7737 -1.07717 -202.807 278.46 5.02
0.589462 -31.6073 4.77397 -1.07709 -197.757 276.352 5.03
0.611528 -31.1301 4.77421 -1.07701 -192.707 274.244 5.04
0.633597 -30.6529 4.77443 -1.07693 -187.657 272.136 5.05
0.655666 -30.1756 4.77461 -1.07685 -182.606 270.028 5.06
0.677738 -29.6984 4.77477 -1.07678 -177.556 267.921 5.07
0.69981 -29.2212 4.77491 -1.07672 -172.505 265.813 5.08
0.721884 -28.7439 4.77504 -1.07666 -167.454 263.705 5.09
0.743959 -28.2667 4.77515 -1.0766 -162.403 261.597 5.1
0.766034 -27.7894 4.77525 -1.07655 -157.352 259.49 5.11
0.788111 -27.3122 4.77533 -1.07651 -152.301 257.382 5.12
0.810188 -26.8349 4.7754 -1.07647 -147.249 255.274 5.13
0.832266 -26.3577 4.77547 -1.07643 -142.198 253.167 5.14
0.854344 -25.8804 4.77553 -1.07639 -137.147 251.059 5.15
0.876423 -25.4031 4.77559 -1.07636 -132.095 248.952 5.16
0.898502 -24.9259 4.77563 -1.07633 -127.044 246.844 5.17
0.920582 -24.4486 4.77567 -1.0763 -121.992 244.737 5.18
0.942662 -23.9713 4.77571 -1.07627 -116.941 242.629 5.19
0.964743 -23.4941 4.77574 -1.07625 -111.889 240.522 5.2
0.986824 -23.0168 4.77577 -1.07623 -106.838 238.414 5.21
1.00891 -22.5395 4.77579 -1.07621 -101.786 236.307 5.22
1.03099 -22.0622 4.77582 -1.07619 -96.7344 234.199 5.23
1.05307 -21.585 4.77584 -1.07618 -91.6828 232.092 5.24
1.07515 -21.1077 4.77586 -1.07616 -86.6311 229.984 5.25
1.09723 -20.6304 4.77587 -1.07615 -81.5794 227.877 5.26
1.11931 -20.1532 4.77588 -1.07614 -76.5277 225.77 5.27
1.1414 -19.6759 4.7759 -1.07613 -71.476 223.662 5.28
1.16348 -19.1986 4.77591 -1.07612 -66.4243 221.555 5.29
1.18556 -18.7213 4.77592 -1.07611 -61.3726 219.447 5.3
1.20764 -18.2441 4.77593 -1.0761 -56.3209 217.34 5.31
1.22973 -17.7668 4.77593 -1.0761 -51.2691 215.233 5.32
1.25181 -17.2895 4.77594 -1.07609 -46.2174 213.125 5.33
1.27389 -16.8122 4.77595 -1.07608 -41.1657 211.018 5.34
1.29598 -16.335 4.77595 -1.07608 -36.1139 208.911 5.35
1.31806 -15.8577 4.77596 -1.07608 -31.0622 206.803 5.36
1.34014 -15.3804 4.77596 -1.07607 -26.0104 204.696 5.37
1.36222 -14.9032 4.77597 -1.07607 -20.9587 202.589 5.38
1.38431 -14.4259 4.77597 -1.07606 -15.9069 200.481 5.39
1.40639 -13.9486 4.77597 -1.07606 -10.8551 198.374 5.4
1.42847 -13.4713 4.77598 -1.07606 -5.80335 196.267 5.41
1.45056 -12.9941 4.77598 -1.07606 -0.751579 194.159 5.42
1.47264 -12.5168 4.77598 -1.07605 4.3002 192.052 5.43
1.49472 -12.0395 4.77598 -1.07605 9.35197 189.945 5.44
1.51681 -11.5622 4.77598 -1.07605 14.4037 187.837 5.45
1.53889 -11.085 4.77599 -1.07605 19.4555 185.73 5.46
1.56097 -10.6077 4.77599 -1.07605 24.5073 183.623 5.47
1.58306 -10.1304 4.77599 -1.07605 29.5591 181.515 5.48
1.60514 -9.65314 4.77599 -1.07605 34.6108 179.408 5.49
1.62722 -9.17587 4.77599 -1.07604 39.6626 177.301 5.5
1.64931 -8.6986 4.77599 -1.07605 44.7144 175.193 5.51
1.67139 -8.22132 4.77599 -1.07604 49.7662 173.086 5.52
1.69348 -7.74405 4.77599 -1.07604 54.818 170.979 5.53
1.71556 -7.26677 4.77599 -1.07604 59.8698 168.871 5.54
1.73764 -6.7895 4.77599 -1.07604 64.9215 166.764 5.55
1.75973 -6.31223 4.776 -1.07604 69.9733 164.657 5.56
1.78181 -5.83495 4.776 -1.07604 75.0251 162.549 5.57
1.80389 -5.35768 4.776 -1.07604 80.0769 160.442 5.58
1.82598 -4.88041 4.776 -1.07604 85.1287 158.335 5.59
1.84806 -4.40313 4.776 -1.07604 90.1805 156.227 5.6
1.87014 -3.92586 4.776 -1.07604 95.2322 154.12 5.61
1.89223 -3.44859 4.776 -1.07604 100.284 152.013 5.62
1.91431 -2.97131 4.776 -1.07604 105.336 149.905 5.63
1.93639 -2.49404 4.776 -1.07604 110.388 147.798 5.64
1.95848 -2.01676 4.776 -1.07604 115.439 145.691 5.65
1.98056 -1.53949 4.776 -1.07604 120.491 143.584 5.66
2.00264 -1.06222 4.776 -1.07604 125.543 141.476 5.67
2.02473 -0.584943 4.776 -1.07604 130.595 139.369 5.68
2.04681 -0.107669 4.776 -1.07603 135.646 137.262 5.69
2.06889 0.369604 4.77601 -1.07603 140.698 135.154 5.7
2.09098 0.846877 4.776 -1.07603 145.75 133.047 5.71
2.11306 1.32415 4.77601 -1.07603 150.802 130.94 5.72
2.13514 1.80143 4.77601 -1.07603 155.854 128.832 5.73
2.15723 2.2787 4.77601 -1.07603 160.905 126.725 5.74
2.17931 2.75597 4.77601 -1.07603 165.957 124.618 5.75
2.20139 3.23325 4.77601 -1.07603 171.009 122.51 5.76
2.22348 3.71052 4.77601 -1.07603 176.061 120.403 5.77
2.24556 4.18779 4.77601 -1.07603 181.113 118.296 5.78
2.26764 4.66507 4.77601 -1.07603 186.164 116.188 5.79
2.28973 5.14234 4.77601 -1.07603 191.216 114.081 5.8
2.31181 5.61961 4.77601 -1.07603 196.268 111.974 5.81
2.3339 6.09689 4.77601 -1.07603 201.32 109.866 5.82
2.35598 6.57416 4.77601 -1.07603 206.371 107.759 5.83
2.37806 7.05143 4.77601 -1.07603 211.423 105.652 5.84
2.40015 7.52871 4.77601 -1.07603 216.475 103.544 5.85
2.42223 8.00598 4.77601 -1.07603 221.527 101.437 5.86
2.44431 8.48326 4.77601 -1.07603 226.579 99.3298 5.87
2.4664 8.96053 4.77601 -1.07603 231.63 97.2225 5.88
2.48848 9.4378 4.77601 -1.07603 236.682 95.1151 5.89
2.51056 9.91508 4.77601 -1.07603 241.734 93.0078 5.9
2.53265 10.3924 4.77601 -1.07603 246.786 90.9005 5.91
2.55473 10.8696 4.77601 -1.07603 251.838 88.7932 5.92
2.57681 11.3469 4.77601 -1.07603 256.889 86.6859 5.93
2.5989 11.8242 4.77601 -1.07603 261.941 84.5786 5.94
2.62098 12.3014 4.77601 -1.07603 266.993 82.4712 5.95
2.64306 12.7787 4.77601 -1.07603 272.045 80.3639 5.96
2.66515 13.256 4.77601 -1.07603 277.096 78.2566 5.97
2.68723 13.7333 4.77601 -1.07603 282.148 76.1493 5.98
2.70544 14.1773 3.93844 -1.08611 286.692 74.0327 5.99
2.71893 14.5627 3.17783 -1.10269 290.482 72.0416 6
2.73077 14.8698 2.51812 -0.569805 293.575 70.528 6.01
2.74197 15.089 1.94913 -0.103525 295.965 69.6304 6.02
2.7526 15.2297 1.46572 0.288012 297.729 69.2838 6.03
2.76272 15.3036 1.05775 0.613608 298.958 69.4046 6.04
2.77239 15.3213 0.714034 0.883475 299.736 69.9163 6.05
2.78165 15.292 0.424478 1.10681 300.134 70.7532 6.06
2.79055 15.2235 0.180479 1.29146 300.212 71.8604 6.07
2.79911 15.1221 -0.0252348 1.44396 300.023 73.1919 6.08
2.80738 14.9932 -0.198758 1.56979 299.608 74.7097 6.09
2.81539 14.8415 -0.345217 1.6735 299.004 76.3818 6.1
2.82316 14.6705 -0.468908 1.75887 298.24 78.182 6.11
2.83072 14.4836 -0.573441 1.82904 297.342 80.0881 6.12
2.83809 14.2832 -0.661829 1.88665 296.33 82.0818 6.13
2.84529 14.0717 -0.73663 1.93385 295.224 84.1481 6.14
2.85234 13.8508 -0.79998 1.97247 294.037 86.2743 6.15
2.85924 13.6222 -0.853662 2.00399 292.783 88.45 6.16
2.86603 13.387 -0.899203 2.02966 291.471 90.6664 6.17
2.8727 13.1463 -0.937849 2.05051 290.111 92.9164 6.18
2.87928 12.9011 -0.970693 2.06739 288.71 95.194 6.19
2.88577 12.6521 -0.998624 2.08102 287.275 97.4943 6.2
2.89218 12.3998 -1.02239 2.09198 285.811 99.8132 6.21
2.89852 12.145 -1.04264 2.10075 284.322 102.147 6.22
2.90479 11.8879 -1.05992 2.10773 282.812 104.494 6.23
2.91101 11.6289 -1.07466 2.11325 281.284 106.85 6.24
2.91717 11.3684 -1.08725 2.11759 279.741 109.215 6.25
2.9233 11.1066 -1.09803 2.12097 278.186 111.587 6.26
2.92937 10.8437 -1.10726 2.12356 276.62 113.964 6.27
2.93542 10.5799 -1.11518 2.12553 275.044 116.345 6.28
2.94143 10.3154 -1.12197 2.127 273.46 118.73 6.29
2.94741 10.0502 -1.12781 2.12807 271.87 121.117 6.3
2.95336 9.78448 -1.13283 2.12881 270.274 123.507 6.31
2.95929 9.51833 -1.13716 2.12931 268.673 125.898 6.32
2.9652 9.2518 -1.14089 2.1296 267.068 128.291 6.33
2.97109 8.98497 -1.14411 2.12975 265.46 130.685 6.34
2.97696 8.71788 -1.14689 2.12978 263.848 133.08 6.35
2.98282 8.45058 -1.1493 2.12972 262.234 135.475 6.36
2.98866 8.18309 -1.15139 2.1296 260.617 137.871 6.37
2.99449 7.91545 -1.1532 2.12943 258.999 140.267 6.38
3.00031 7.64769 -1.15478 2.12922 257.378 142.663 6.39
3.00612 7.37983 -1.15614 2.129 255.757 145.059 6.4
3.01192 7.11187 -1.15733 2.12877 254.134 147.456 6.41
3.01771 6.84384 -1.15837 2.12853 252.51 149.852 6.42
3.0235 6.57575 -1.15928 2.1283 250.885 152.248 6.43
3.02928 6.30761 -1.16007 2.12807 249.259 154.645 6.44
3.03505 6.03943 -1.16076 2.12784 247.633 157.041 6.45
3.04082 5.77121 -1.16137 2.12762 246.005 159.437 6.46
3.04659 5.50296 -1.1619 2.12742 244.378 161.833 6.47
3.05235 5.23468 -1.16237 2.12723 242.75 164.23 6.48
3.0581 4.96639 -1.16278 2.12704 241.121 166.626 6.49
3.06386 4.69808 -1.16314 2.12687 239.493 169.021 6.5
3.06961 4.42975 -1.16345 2.12671 237.864 171.417 6.51
3.07535 4.16141 -1.16373 2.12657 236.234 173.813 6.52
3.0811 3.89306 -1.16398 2.12644 234.605 176.209 6.53
3.08684 3.6247 -1.1642 2.12631 232.975 178.604 6.54
3.09258 3.35633 -1.16438 2.1262 231.345 181 6.55
3.09832 3.08796 -1.16455 2.12609 229.715 183.395 6.56
3.10406 2.81959 -1.16471 2.126 228.084 185.79 6.57
3.1098 2.55121 -1.16484 2.12591 226.454 188.186 6.58
3.11553 2.28282 -1.16496 2.12583 224.823 190.581 6.59
3.12127 2.01443 -1.16506 2.12576 223.193 192.976 6.6
3.127 1.74605 -1.16515 2.12569 221.562 195.371 6.61
3.13273 1.47765 -1.16524 2.12563 219.931 197.766 6.62
3.13847 1.20926 -1.16531 2.12558 218.3 200.162 6.63
3.1442 0.940866 -1.16537 2.12553 216.67 202.557 6.64
3.14993 0.672471 -1.16543 2.12549 215.039 204.952 6.65
3.15566 0.404074 -1.16548 2.12545 213.408 207.347 6.66
3.16139 0.135676 -1.16552 2.12541 211.777 209.741 6.67
3.16711 -0.132721 -1.16556 2.12538 210.146 212.136 6.68
3.17284 -0.40112 -1.1656 2.12535 208.514 214.531 6.69
3.17857 -0.66952 -1.16563 2.12532 206.883 216.926 6.7
3.1843 -0.93792 -1.16566 2.12529 205.252 219.321 6.71
3.19003 -1.20632 -1.16569 2.12528 203.621 221.716 6.72
3.19575 -1.47472 -1.16571 2.12525 201.99 224.111 6.73
3.20148 -1.74312 -1.16573 2.12524 200.359 226.505 6.74
3.20721 -2.01152 -1.16575 2.12522 198.727 228.9 6.75
3.21293 -2.27992 -1.16576 2.12521 197.096 231.295 6.76
3.21866 -2.54832 -1.16578 2.12519 195.465 233.69 6.77
3.22439 -2.81672 -1.16579 2.12518 193.834 236.085 6.78
3.23011 -3.08513 -1.1658 2.12517 192.202 238.479 6.79
3.23584 -3.35353 -1.16581 2.12516 190.571 240.874 6.8
3.24157 -3.62193 -1.16582 2.12515 188.94 243.269 6.81
3.24729 -3.89033 -1.16583 2.12514 187.309 245.664 6.82
3.25302 -4.15873 -1.16583 2.12514 185.677 248.058 6.83
3.25874 -4.42713 -1.16584 2.12513 184.046 250.453 6.84
3.26447 -4.69554 -1.16585 2.12513 182.415 252.848 6.85
3.27019 -4.96394 -1.16585 2.12512 180.783 255.242 6.86
3.27592 -5.23234 -1.16586 2.12512 179.152 257.637 6.87
3.28164 -5.50074 -1.16586 2.12511 177.521 260.032 6.88
3.28737 -5.76914 -1.16587 2.12511 175.889 262.427 6.89
3.2931 -6.03754 -1.16587 2.12511 174.258 264.821 6.9
3.29882 -6.30594 -1.16587 2.12511 172.627 267.216 6.91
3.30455 -6.57435 -1.16587 2.12511 170.995 269.611 6.92
3.31027 -6.84275 -1.16588 2.1251 169.364 272.005 6.93
3.316 -7.11115 -1.16588 2.1251 167.733 274.4 6.94
3.32172 -7.37955 -1.16588 2.1251 166.101 276.795 6.95
3.32745 -7.64795 -1.16588 2.1251 164.47 279.189 6.96
3.33317 -7.91635 -1.16589 2.12509 162.839 281.584 6.97
3.3389 -8.18476 -1.16589 2.12509 161.207 283.979 6.98
3.34462 -8.45316 -1.16589 2.12509 159.576 286.373 6.99
3.35035 -8.72156 -1.16589 2.12508 157.945 288.768 7
3.35607 -8.98996 -1.16589 2.12509 156.313 291.163 7.01
3.3618 -9.25836 -1.16589 2.12509 154.682 293.557 7.02
3.36752 -9.52676 -1.16589 2.12509 153.051 295.952 7.03
3.37325 -9.79517 -1.16589 2.12509 151.419 298.347 7.04
3.37897 -10.0636 -1.16589 2.12509 149.788 300.742 7.05
3.3847 -10.332 -1.16589 2.12509 148.157 303.136 7.06
3.39042 -10.6004 -1.16589 2.12509 146.525 305.531 7.07
3.39615 -10.8688 -1.16589 2.12509 144.894 307.926 7.08
3.40187 -11.1372 -1.16589 2.12509 143.263 310.32 7.09
3.4076 -11.4056 -1.16589 2.12509 141.631 312.715 7.1
3.41275 -11.6691 -1.16738 2.00104 139.999 315.034 7.11
3.4172 -11.9238 -1.16983 1.88839 138.384 317.242 7.12
3.42102 -12.1704 -1.17448 1.78967 136.79 319.346 7.13
3.42428 -12.4097 -1.18131 1.70375 135.212 321.358 7.14
3.42702 -12.643 -1.18981 1.62903 133.646 323.291 7.15
3.42931 -12.8712 -1.19947 1.56401 132.087 325.155 7.16
3.43119 -13.0952 -1.20984 1.50737 130.532 326.96 7.17
3.4327 -13.3157 -1.22056 1.45798 128.979 328.714 7.18
3.43389 -13.5331 -1.23137 1.41486 127.427 330.424 7.19
3.43477 -13.7482 -1.24205 1.37717 125.874 332.096 7.2
3.4357 -13.9584 -1.18496 1.34501 124.359 333.735 7.21
3.43678 -14.1622 -1.13368 1.31745 122.902 335.335 7.22
3.43798 -14.3601 -1.08953 1.29464 121.498 336.899 7.23
3.43929 -14.5528 -1.05184 1.27612 120.14 338.432 7.24
3.44072 -14.7413 -1.01971 1.26122 118.822 339.94 7.25
3.44223 -14.9261 -0.992313 1.24928 117.536 341.428 7.26
3.44383 -15.1079 -0.968935 1.23979 116.279 342.898 7.27
3.44551 -15.2872 -0.948965 1.2323 115.046 344.355 7.28
3.44725 -15.4644 -0.93189 1.22642 113.833 345.8 7.29
3.44905 -15.6399 -0.91727 1.22186 112.638 347.236 7.3
3.45091 -15.8139 -0.904742 1.21836 111.457 348.665 7.31
3.45282 -15.9866 -0.893995 1.2157 110.289 350.088 7.32
3.45477 -16.1583 -0.884763 1.21374 109.131 351.506 7.33
3.45677 -16.3292 -0.876823 1.21232 107.982 352.92 7.34
3.4588 -16.4993 -0.869985 1.21134 106.841 354.331 7.35
3.46086 -16.6689 -0.86409 1.21071 105.707 355.741 7.36
3.46295 -16.8379 -0.859003 1.21033 104.579 357.148 7.37
3.46506 -17.0066 -0.854606 1.21017 103.455 358.553 7.38
3.4672 -17.1749 -0.850801 1.21016 102.335 359.958 7.39
3.46936 -17.3428 -0.847506 1.21027 101.219 361.362 7.4
3.47154 -17.5106 -0.844648 1.21046 100.106 362.765 7.41
3.47373 -17.6781 -0.842166 1.21072 98.9962 364.168 7.42
3.47594 -17.8455 -0.840008 1.21102 97.8884 365.571 7.43
3.47817 -18.0127 -0.838134 1.21134 96.7824 366.973 7.44
3.4804 -18.1798 -0.836494 1.21168 95.6781 368.376 7.45
3.48265 -18.3469 -0.835064 1.21202 94.5754 369.778 7.46
3.48491 -18.5138 -0.833818 1.21237 93.4738 371.181 7.47
3.48717 -18.6806 -0.832727 1.2127 92.3734 372.583 7.48
3.48945 -18.8474 -0.831769 1.21302 91.274 373.986 7.49
3.49173 -19.0142 -0.830934 1.21333 90.1754 375.388 7.5
3.49401 -19.1809 -0.830199 1.21362 89.0775 376.791 7.51
3.49631 -19.3476 -0.829556 1.21389 87.9802 378.194 7.52
3.4986 -19.5142 -0.828987 1.21416 86.8836 379.597 7.53
3.50091 -19.6808 -0.82849 1.21439 85.7873 381 7.54
3.50321 -19.8475 -0.828049 1.21462 84.6915 382.403 7.55
3.50552 -20.014 -0.82766 1.21483 83.5961 383.807 7.56
3.50783 -20.1806 -0.827318 1.21502 82.501 385.21 7.57
3.51015 -20.3472 -0.82702 1.21519 81.4062 386.614 7.58
3.51247 -20.5137 -0.826751 1.21536 80.3116 388.018 7.59
3.51479 -20.6803 -0.826512 1.21551 79.2172 389.421 7.6
3.51711 -20.8468 -0.826305 1.21564 78.1231 390.825 7.61
3.51944 -21.0133 -0.826122 1.21576 77.0291 392.229 7.62
3.52176 -21.1799 -0.825957 1.21587 75.9352 393.633 7.63
3.52409 -21.3464 -0.82581 1.21598 74.8415 395.037 7.64
3.52642 -21.5129 -0.825685 1.21607 73.7479 396.442 7.65
3.52875 -21.6794 -0.825568 1.21615 72.6544 397.846 7.66
3.53108 -21.846 -0.825466 1.21623 71.561 399.25 7.67
3.53342 -22.0125 -0.825376 1.2163 70.4677 400.655 7.68
3.53575 -22.179 -0.825298 1.21636 69.3745 402.059 7.69
3.53809 -22.3455 -0.825227 1.21642 68.2812 403.464 7.7
3.54042 -22.512 -0.825165 1.21647 67.1881 404.868 7.71
3.54276 -22.6785 -0.825103 1.21652 66.095 406.273 7.72
3.54509 -22.845 -0.825053 1.21657 65.002 407.677 7.73
3.54743 -23.0115 -0.82501 1.2166 63.909 409.082 7.74
3.54977 -23.178 -0.824968 1.21663 62.816 410.486 7.75
3.55211 -23.3445 -0.824933 1.21667 61.7231 411.891 7.76
3.55444 -23.511 -0.824899 1.21669 60.6301 413.296 7.77
3.55678 -23.6775 -0.824871 1.21672 59.5373 414.7 7.78
