xhat1 xhat2 xhat3 xhat4 yhat1 yhat2 time
2.37284553811003 7.51321650391554 4.72209854729418 -0.975399054528475 214.538826320035 101.840578761302 5.85
2.39470256781592 7.99046258710074 4.72208114275798 -0.97537719510734 219.57530725765 99.7183684511391 5.86
2.41655959772832 8.4677086702909 4.72206373609421 -0.975355337802128 224.61178820907 97.5961581547063 5.87
2.43841662782569 8.94495475348521 4.72204632752522 -0.97533348239243 229.648269172852 95.4739478705736 5.88
2.46027365808873 9.42220083668298 4.72202891725007 -0.975311628680765 234.684750147704 93.3517375974597 5.89
2.48213068850016 9.89944691988369 4.722011505447 -0.975289776490225 239.721231132472 91.2295273342163 5.9
2.50398771904449 10.3766930030868 4.72199409227562 -0.97526792566232 244.757712126117 89.1073170798153 5.91
2.52584474970786 10.8539390862919 4.72197667787886 -0.975246076055054 249.794193127713 86.9851068333351 5.92
2.54770178047785 11.3311851694987 4.7219592623847 -0.975224227541218 254.83067413643 84.8628965939501 5.93
2.56955881134334 11.8084312527069 4.72194184590778 -0.975202380006833 259.867155151525 82.7406863609207 5.94
2.59141584229436 12.2856773359163 4.72192442855071 -0.975180533349847 264.90363617233 80.618476133585 5.95
2.61327287332199 12.7629234191267 4.7219070104054 -0.975158687478773 269.94011719825 78.4962659113489 5.96
2.63512990441823 13.2401695023379 4.72188959155415 -0.975136842311698 274.97659822875 76.3740556936813 5.97
2.65698693557594 13.7174155855498 4.72187217207069 -0.975114997775237 280.013079263353 74.2518454801054 5.98
2.67720599927671 14.171332528807 4.722058425264 -0.97489556084309 284.765393917833 72.195405985728 5.99
2.69272794509194 14.5602857863673 3.58702753300603 -0.985835423835499 288.717339737218 70.3130529417078 6
2.70324823939653 14.8748107950458 2.91587719046327 -1.04252022413835 291.777630255946 68.6554683302588 6.01
2.71347152659958 15.096561947789 2.27095804723832 -0.319465375717384 294.122316381723 67.6738871648883 6.02
2.72423179164641 15.2377535329857 1.75835102230902 0.0632126330799902 295.89860427382 67.3323012790343 6.03
2.73418182508519 15.3116731142574 1.30369883589689 0.430919912992533 297.116336695943 67.4412399820825 6.04
2.74372593889511 15.3293366697528 0.931588505933507 0.723894703265594 297.885087616154 67.9450375698612 6.05
2.75286371468076 15.2999988918595 0.614630395319738 0.969340137324563 298.274239334331 68.7742559564378 6.06
2.76163842177499 15.231379846511 0.348703636566578 1.17142612675326 298.344576967165 69.8738792694997 6.07
2.77008911621601 15.1299352036147 0.124248902767082 1.33866537253126 298.147121774844 71.1980937206232 6.08
2.77824925938656 15.0010585915203 -0.0649484949627308 1.47661924472653 297.724556728839 72.708677856035 6.09
2.7861492175796 14.8492577267983 -0.224618055456258 1.59039218059376 297.11271412296 74.3738482209855 6.1
2.79381613333196 14.6782995055742 -0.359417715557676 1.68408355452905 296.341655180604 76.1671625969906 6.11
2.80127431916804 14.4913318792964 -0.473300521912058 1.76114709875356 295.436610372592 78.0666321831466 6.12
2.80854555242096 14.2909855170038 -0.569571878472269 1.82444069452824 294.418761538926 80.053978783869 6.13
2.81564933795447 14.0794588181814 -0.65101138458283 1.87634315755513 293.305896999992 82.1140147272706 6.14
2.82260314574059 13.8585889396253 -0.719952741157477 1.9188292161973 292.112960096562 84.234126002183 6.15
2.82942262308966 13.6299111561154 -0.778357293413481 1.9535386942435 290.85250854351 86.4038412017783 6.16
2.83612178481334 13.3947084654388 -0.827873636565372 1.9818322104044 289.535099145013 88.6144721634318 6.17
2.84271318354615 13.1540530427388 -0.869888137161444 2.00483819950776 288.169610056951 90.8588144158688 6.18
2.84920806229521 12.9088408829395 -0.905567080743252 2.02349192562169 286.76351077506 93.1308975309681 6.19
2.85561649107486 12.6598207507522 -0.935892040603056 2.03856804323793 285.323088368965 95.425777107683 6.2
2.86194748928605 12.4076183735959 -0.961689503194364 2.05070770802874 283.853637087705 97.7393614837676 6.21
2.86820913532772 12.1527566591307 -0.983655705611816 2.06044116203002 282.359617298661 100.068267411701 6.22
2.87440866477239 11.8956725906384 -1.00237745792073 2.06820653865813 280.844788747947 102.409699888371 6.23
2.88055255829897 11.6367313461476 -1.01834960488187 2.07436551758963 279.312322316038 104.761352123824 6.24
2.88664662045147 11.3762380974994 -1.03198967242956 2.07921635290454 277.764893761343 107.121322298853 6.25
2.89269605018074 11.1144478705859 -1.04365015601464 2.08300471193611 276.204762374777 109.488044315989 6.26
2.89870550402655 10.8515737853512 -1.05362883318771 2.08593268958846 274.633836991905 111.860230211636 6.27
2.90467915270779 10.5877939417923 -1.06217742055998 2.08816630248048 273.053731410628 114.236822283744 6.28
